symbol,Unnamed: 0,name,has_intraday,has_eod,acronym
WEI,9371,Weidai Ltd,False,True,NYSE
TLLTF,9372,TILT Holdings Inc,False,True,OTC
DSVMF,9373,Discovery Metals Corp,False,True,OTC
PKKW,9374,Parkway Acquisition Corp,False,True,OTC
YRCW,9375,YRC Worldwide Inc,False,True,NASDAQ
ABAHF,9376,ABACUS HEALTH PRODUCTS INC,False,True,OTC
CVSI,9377,CV Sciences Inc,False,True,OTC
MDCL,9378,MEDICINE MAN TECHNOLOGIES INC.,False,True,OTC
BXRX,9379,Baudax Bio Inc,False,True,NASDAQ
ASYS,9380,Amtech Systems Inc,False,True,NASDAQ
AQB,9381,AquaBounty Technologies Inc,False,True,NASDAQ
RNET,9382,RigNet Inc,False,True,NASDAQ
HCFT,9383,Hunt Companies Finance Trust Inc,False,True,NYSE
SYBX,9384,Synlogic Inc,False,True,NASDAQ
MDWD,9385,MediWound Ltd,False,True,NASDAQ
IROQ,9386,IF Bancorp Inc,False,True,NASDAQ
MIMZF,9387,Nighthawk Gold Corp,False,True,OTC
ORMP,9388,Oramed Pharmaceuticals Inc,False,True,NASDAQ
KISB,9389,Kish Bancorp Inc,False,True,OTC
QES,9390,Quintana Energy Services Inc,False,True,NYSE
USWS,9391,U.S. Well Services Inc - Class A,False,True,NASDAQ
CRTPF,9392,Cardiol Therapeutics Inc - Class A,False,True,OTC
AUIAF,9393,Aurania Resources Ltd,False,True,OTC
LINC,9394,Lincoln Educational Services Corp,False,True,NASDAQ
EYEN,9395,Eyenovia Inc,False,True,NASDAQ
CNCG,9396,Concierge Technologies Inc,False,True,OTC
ELTP,9397,Elite Pharmaceuticals Inc,False,True,OTC
JRSH,9398,Jerash holdings (US) Inc,False,True,NASDAQ
NICK,9399,Nicholas Financial Inc,False,True,NASDAQ
NCSM,9400,NCS Multistage Holdings Inc,False,True,NASDAQ
CXDO,9401,Crexendo Inc,False,True,OTC
PPIH,9402,Perma-Pipe International Holdings Inc,False,True,NASDAQ
AXGT,9403,Axovant Sciences Ltd,False,True,NASDAQ
ARKR,9404,Ark Restaurants Corp,False,True,NASDAQ
ONTX,9405,Onconova Therapeutics Inc,False,True,NASDAQ
SOLO,9406,Electrameccanica Vehicles Corp,False,True,NASDAQ
SND,9407,Smart Sand Inc,False,True,NASDAQ
MGYR,9408,Magyar Bancorp Inc,False,True,NASDAQ
IEA,9409,Infrastructure and Energy Alternatives Inc,False,True,NASDAQ
DLHC,9410,DLH Holdings Corp,False,True,NASDAQ
RDDTF,9411,Radient Technologies Inc,False,True,OTC
CODA,9412,Coda Octopus Group Inc,False,True,NASDAQ
GIFI,9413,Gulf Island Fabrication Inc,False,True,NASDAQ
ASRV,9414,Ameriserv Financial Inc,False,True,NASDAQ
LEAF,9415,Leaf Group Ltd,False,True,NYSE
ETTX,9416,Entasis Therapeutics Holdings Inc,False,True,NASDAQ
MWK,9417,Mohawk Group Holdings Inc,False,True,NASDAQ
REEMF,9418,Rare Element Resources Ltd,False,True,OTC
CAAS,9419,China Automotive Systems Inc,False,True,NASDAQ
WDDMF,9420,Entourage Health Corp,False,True,OTC
AVNW,9421,Aviat Networks Inc,False,True,NASDAQ
CCM,9422,Concord Medical Services,False,True,NYSE
LITB,9423,LightInTheBox Holding Co Ltd,False,True,NYSE
VVCIF,9424,VIVO Cannabis Inc,False,True,OTC
FFLWF,9425,Fire & Flower Holdings Corp,False,True,OTC
GECC,9426,Great Elm Capital Corp,False,True,NASDAQ
PMCB,9427,PharmaCyte Biotech Inc,False,True,OTC
MTENY,9428,Mahanagar Telephone Nigam Ltd,False,True,OTC
IOTC,9429,Iota Communications Inc,False,True,OTC
WAYN,9430,Wayne Savings Bancshares Inc,False,True,OTC
HCCH,9431,HL Acquisitions Corp,False,True,NASDAQ
FDVA,9432,Freedom Finl Hldgs Inc,False,True,OTC
KTHN,9433,Katahdin Bankshares Corporation,False,True,OTC
EPGNF,9434,Epigenomics AG,False,True,OTC
LPTX,9435,Leap Therapeutics Inc,False,True,NASDAQ
MRAM,9436,Everspin Technologies Inc,False,True,NASDAQ
PLSDF,9437,Pulse Seismic Inc - Class A,False,True,OTC
CEMI,9438,Chembio Diagnostics Inc,False,True,NASDAQ
ONCY,9439,Oncolytics Biotech Inc,False,True,NASDAQ
FUSB,9440,First US Bancshares Inc,False,True,NASDAQ
CNSP,9441,Cns Pharmaceuticals Inc,False,True,NASDAQ
ASFI,9442,Asta Funding Inc,False,True,NASDAQ
BHWB,9443,Blackhawk Bancorp Inc,False,True,OTC
SNGX,9444,Soligenix Inc,False,True,NASDAQ
CPIX,9445,Cumberland Pharmaceuticals Inc,False,True,NASDAQ
EYES,9446,Vivani Medical Inc,False,True,NASDAQ
SLNG,9447,Stabilis Solutions Inc,False,True,OTC
FLOOF,9448,Flower One Holdings Inc,False,True,OTC
RLH,9449,Red Lion Hotels Corporation,False,True,NYSE
INFI,9450,Infinity Pharmaceuticals Inc,False,True,NASDAQ
BRPA,9451,Big Rock partners Acquisition Corp,False,True,NASDAQ
PBHC,9452,Pathfinder Bancorp Inc,False,True,NASDAQ
PSTI,9453,Pluri Inc,False,True,NASDAQ
AHPI,9454,Allied Healthcare Product Inc,False,True,NASDAQ
VOC,9455,VOC Energy Trust,False,True,NYSE
VIRC,9456,Virco Manufacturing Corp,False,True,NASDAQ
BALMF,9457,BALMORAL RESOURCES LTD,False,True,OTC
SMTI,9458,Sanara MedTech Inc,False,True,OTC
SSBI,9459,Summit State Bank,False,True,NASDAQ
BEBE,9460,Bebe Stores Inc,False,True,OTC
PLL,9461,Piedmont Lithium Inc,False,True,NASDAQ
AWRE,9462,Aware Inc,False,True,NASDAQ
CYRN,9463,CYREN Ltd,False,True,NASDAQ
KFFB,9464,Kentucky First Federal Bancorp,False,True,NASDAQ
ARDS,9465,Aridis Pharmaceuticals Inc,False,True,NASDAQ
TOTA,9466,Tottenham Acquisition I Ltd,False,True,NASDAQ
BLNK,9467,Blink Charging Company,False,True,NASDAQ
HVBTF,9468,HIVE Blockchain Technologies Ltd,False,True,OTC
CRWS,9469,Crown Crafts Inc,False,True,NASDAQ
AMRK,9470,A-Mark Precious Metals Inc,False,True,NASDAQ
POWW,9471,AMMO Inc,False,True,OTC
DDMX,9472,Codere Online Luxembourg S.A - Class A,False,True,NASDAQ
INTG,9473,Intergroup Corp,False,True,NASDAQ
CFMS,9474,Conformis Inc,False,True,NASDAQ
HFBL,9475,Home Federal Bancorp Inc (Louisiana),False,True,NASDAQ
ELYGF,9476,Ely Gold Royalties Inc,False,True,OTC
INTZ,9477,Intrusion Inc,False,True,OTC
JMP,9478,JMP Group LLC,False,True,NYSE
LWLG,9479,Lightwave Logic Inc,False,True,OTC
EVLLF,9480,EnviroMetal Technologies Inc,False,True,OTC
MTBC,9481,CareCloud Inc,False,True,NASDAQ
PVL,9482,Permianville Royalty Trust,False,True,NYSE
HZNFF,9483,Horizon Oil Ltd,False,True,OTC
MBOT,9484,Microbot Medical Inc,False,True,NASDAQ
ARC,9485,ARC Document Solutions Inc,False,True,NYSE
PSHIF,9486,Lucero Energy Corp,False,True,OTC
ANIX,9487,Anixa Biosciences Inc,False,True,NASDAQ
BCRH,9488,Blue Capital Reinsurance Holdings Ltd,False,True,NYSE
RFIL,9489,RF Industries Ltd,False,True,NASDAQ
FENG,9490,Phoenix New Media Ltd,False,True,NYSE
BOTJ,9491,Bank of James Financial Group Inc,False,True,NASDAQ
ONCT,9492,Oncternal Therapeutics Inc,False,True,NASDAQ
ACOR,9493,Acorda Therapeutics Inc,False,True,NASDAQ
RNGR,9494,Ranger Energy Services Inc - Class A,False,True,NYSE
ALPN,9495,Alpine Immune Sciences Inc,False,True,NASDAQ
RBYCF,9496,RUBICON MINERALS CORP.,False,True,OTC
SUP,9497,Superior Industries International Inc,False,True,NYSE
DLNG,9498,Dynagas LNG Partners LP,False,True,NYSE
CBMB,9499,CBM Bancorp Inc,False,True,NASDAQ
TRNLY,9500,Trendlines Group Ltd,False,True,OTC
GNBT,9501,Generex Biotechnology Corp,False,True,OTC
VREOF,9502,Vireo Health International Inc (Sub Voting),False,True,OTC
PMHG,9503,Prime Meridian Holding Company,False,True,OTC
CBWA,9504,Commencement Bancorp Inc,False,True,OTC
NTTHF,9505,Neo Lithium Corp,False,True,OTC
CTIC,9506,CTI BioPharma Corp,False,True,NASDAQ
DVD,9507,Dover Motorsports Inc,False,True,NYSE
CTSDF,9508,Converge Technology Solutions Corp,False,True,OTC
PRT,9509,PermRock Royalty Trust,False,True,NYSE
CNAF,9510,Commercial National Financial Corp,False,True,OTC
SPN,9511,Superior Energy Services Inc,False,True,NYSE
TBPMF,9512,Tetra Bio-Pharma Inc,False,True,OTC
RELL,9513,Richardson Electronics Ltd,False,True,NASDAQ
OBAS,9514,Optibase,False,True,NASDAQ
BBW,9515,Build A Bear Workshop Inc,False,True,NYSE
KHRNF,9516,Khiron Life Sciences Corp,False,True,OTC
CRSS,9517,Crossroads Impact Corp - New,False,True,OTC
PBNK,9518,Pinnacle Bank,False,True,OTC
CBKM,9519,Consumers Bancorp Inc,False,True,OTC
PFIE,9520,Profire Energy Inc,False,True,NASDAQ
PKTX,9521,Protokinetix Inc,False,True,OTC
ROMJF,9522,Rubicon Organics Inc,False,True,OTC
PFBX,9523,Peoples Financial Corp Miss,False,True,OTC
BABYF,9524,Else Nutrition Holdings Inc,False,True,OTC
CBAF,9525,Citba Financial Corp,False,True,OTC
SRTS,9526,Sensus Healthcare Inc,False,True,NASDAQ
NLNK,9527,NEWLINK GENETICS CORP,False,True,NASDAQ
ACUIF,9528,AcuityAds Holdings Inc,False,True,OTC
LIXT,9529,Lixte Biotechnology Holdings Inc,False,True,OTC
MOGO,9530,Mogo Inc (Sub Voting),False,True,NASDAQ
GSMG,9531,Glory Star New Media Group Holdings Ltd,False,True,NASDAQ
LOAN,9532,Manhattan Bridge Capital Inc,False,True,NASDAQ
ABVC,9533,ABVC BioPharma Inc,False,True,OTC
AESE,9534,Allied Esports Entertainment Inc,False,True,NASDAQ
LXU,9535,LSB Industries Inc,False,True,NYSE
SONM,9536,Sonim Technologies Inc,False,True,NASDAQ
ADVZF,9537,Adventus Mining Corporation,False,True,OTC
MAKOF,9538,Mako Mining Corp,False,True,OTC
ESBK,9539,Elmira Savings Bank Elmira NY,False,True,NASDAQ
MVO,9540,MV Oil Trust,False,True,NYSE
ORSNU,9541,Orisun Acquisition Corp Units 1 Ordinary Share 1 W,False,True,NASDAQ
MAYS,9542,J.W. Mays Inc,False,True,NASDAQ
CNIG,9543,Corning Natural Gas Holding Corp,False,True,OTC
VSBN,9544,VSB Bancorp Inc,False,True,OTC
CJJD,9545,China Jo-Jo Drugstores Inc,False,True,NASDAQ
LXXGF,9546,Lexagene Holdings Inc,False,True,OTC
CSPI,9547,CSP Inc,False,True,NASDAQ
CPHC,9548,Canterbury Park Holding Corp,False,True,NASDAQ
HCR,9549,MANOR CARE INC,False,True,NYSE
APEN,9550,Apollo Endosurgery Inc,False,True,NASDAQ
FSEA,9551,First Seacoast Bancorp Inc,False,True,NASDAQ
ATCX,9552,Atlas Technical Consultants Inc - Class A,False,True,NASDAQ
KRKNF,9553,Kraken Robotics Inc,False,True,OTC
CFST,9554,Communities First Financial Corp,False,True,OTC
MRZM,9555,Marizyme Inc,False,True,OTC
JCS,9556,Pineapple Holdings Inc,False,True,NASDAQ
HEOFF,9557,H2O Innovation Inc,False,True,OTC
XELA,9558,Exela Technologies Inc,False,True,NASDAQ
AIRT,9559,Air T Inc,False,True,NASDAQ
VUZI,9560,Vuzix Corporation,False,True,NASDAQ
BCOW,9561,1895 Bancorp of Wisconsin Inc,False,True,NASDAQ
GNCA,9562,Genocea Biosciences Inc,False,True,NASDAQ
PCSA,9563,Processa Pharmaceuticals Inc,False,True,OTC
FTR,9564,Frontier Communications Corp,False,True,NASDAQ
AGBAU,9565,AGBA Group Holding Ltd - Unit (1 Ordinary share 1 ,False,True,NASDAQ
NLST,9566,Netlist Inc,False,True,OTC
TGEN,9567,Tecogen Inc,False,True,NASDAQ
KLXE,9568,KLX Energy Services Holdings Inc,False,True,NASDAQ
MNMB,9569,Merchants & Marine Bancorp Inc,False,True,OTC
OMZNF,9570,Osisko Metals Incorporated,False,True,OTC
PNBK,9571,Patriot National Bancorp Inc,False,True,NASDAQ
ZIVO,9572,Zivo Bioscience Inc,False,True,OTC
ABQQ,9573,AB International Group Corp,False,True,OTC
VBFC,9574,Village Bank & Trust Financial Corporation,False,True,NASDAQ
STBI,9575,Sturgis Bancorp Inc,False,True,OTC
STLHF,9576,Standard Lithium Ltd,False,True,OTC
TRCH,9577,Torchlight Energy Resources Inc,False,True,NASDAQ
HWCC,9578,Houston Wire & Cable Company,False,True,NASDAQ
AAME,9579,Atlantic American Corp,False,True,NASDAQ
BASI,9580,Bioanalytical Systems Inc,False,True,NASDAQ
BSFO,9581,Bank of San Francisco NEW,False,True,OTC
SNDE,9582,Sundance Energy Inc,False,True,NASDAQ
TORC,9583,resTORbio Inc,False,True,NASDAQ
ZGYHU,9584,Yunhong International - Units (1 Ord Class A 1/2 W,False,True,NASDAQ
IDXAF,9585,IDEX Biometrics ASA,False,True,OTC
ALVOF,9586,Alvopetro Energy Ltd,False,True,OTC
AHC,9587,A.H. Belo Corp - Class A,False,True,NYSE
NTGN,9588,NEON THERAPEUTICS INC,False,True,NASDAQ
UNIF,9589,U&I Financial Corp,False,True,OTC
HYRE,9590,HyreCar Inc,False,True,NASDAQ
GRYN,9591,Green Hygienics Holdings Inc,False,True,OTC
RIOFF,9592,Rio2 Ltd,False,True,OTC
ADXS,9593,,False,True,NASDAQ
OPSSF,9594,Opsens Inc,False,True,OTC
UBNC,9595,UB BANCORP,False,True,OTC
ACRS,9596,Aclaris Therapeutics Inc,False,True,NASDAQ
PLIN,9597,China Xiangtai Food Co Ltd,False,True,NASDAQ
EVSI,9598,Envision Solar International Inc,False,True,NASDAQ
VBLT,9599,Vascular Biogenics Ltd,False,True,NASDAQ
PFMT,9600,Performant Financial Corp,False,True,NASDAQ
HGEN,9601,Humanigen Inc,False,True,OTC
ZVO,9602,Zovio Inc,False,True,NASDAQ
MFON,9603,Mobivity Holdings Corp,False,True,OTC
ERLFF,9604,Entree Resources Ltd,False,True,OTC
NIDB,9605,Northeast Indiana Bancorp Inc,False,True,OTC
PTE,9606,PolarityTE Inc,False,True,NASDAQ
SSPXF,9607,GOLD X MNG CORP.,False,True,OTC
HTBX,9608,Heat Biologics Inc,False,True,NASDAQ
IBTN,9609,INSCORP Inc,False,True,OTC
DMAC,9610,DiaMedica Therapeutics Inc,False,True,NASDAQ
SSKN,9611,STRATA Skin Sciences Inc,False,True,NASDAQ
MREO,9612,Mereo Biopharma Group Plc,False,True,NASDAQ
STIM,9613,Neuronetics Inc,False,True,NASDAQ
CHHE,9614,China Health Industries Holdings Inc,False,True,OTC
FNJN,9615,Finjan Holdings Inc,False,True,NASDAQ
LONCF,9616,Loncor Gold Inc,False,True,OTC
SOL,9617,Emeren Group Ltd,False,True,NYSE
OPNT,9618,Opiant Pharmaceuticals Inc,False,True,NASDAQ
TESS,9619,Tessco Technologies Inc,False,True,NASDAQ
NAII,9620,Natural Alternatives International Inc,False,True,NASDAQ
MRMD,9621,MariMed Inc,False,True,OTC
NEXCF,9622,NexTech3D.AI. - New,False,True,OTC
BGFV,9623,Big 5 Sporting Goods Corp,False,True,NASDAQ
PLXP,9624,PLx Pharma Inc,False,True,NASDAQ
VTNR,9625,Vertex Energy Inc,False,True,NASDAQ
CRECF,9626,Critical Elements Lithium Corporation,False,True,OTC
ENTX,9627,Entera Bio Ltd,False,True,NASDAQ
AXR,9628,AMREP Corp,False,True,NYSE
PPBN,9629,Pinnacle Bankshares Corp,False,True,OTC
AERG,9630,Applied Energetics Inc,False,True,OTC
SVBT,9631,SVB&T Corp,False,True,OTC
EMMS,9632,Emmis Corp - Class A,False,True,NASDAQ
CNBX,9633,CNBX Pharmaceuticals Inc,False,True,OTC
BCTF,9634,Bancorp 34 Inc,False,True,NASDAQ
WFCF,9635,Where Food Comes From Inc,False,True,OTC
FLUX,9636,Flux Power Holdings Inc,False,True,OTC
ZFGN,9637,ZAFGEN INC,False,True,NASDAQ
KFS,9638,Kingsway Financial Services Inc,False,True,NYSE
GLVMF,9639,GOLDEN VALLEY MINES,False,True,OTC
BTTR,9640,Better Choice Company Inc,False,True,OTC
STON,9641,StoneMor Inc,False,True,NYSE
UURAF,9642,Ucore Rare Metals Inc,False,True,OTC
CLGN,9643,CollPlant Biotechnologies Ltd New,False,True,NASDAQ
OCCI,9644,OFS Credit Company Inc,False,True,NASDAQ
ALNA,9645,Allena Pharmaceuticals Inc,False,True,NASDAQ
JP,9646,Jupai Holdings Ltd,False,True,NYSE
TLTFF,9647,Theralase Technologies Inc,False,True,OTC
MNDO,9648,Mind C.T.I Ltd,False,True,NASDAQ
BUKS,9649,Butler National Corp,False,True,OTC
SYNC,9650,Synacor Inc,False,True,NASDAQ
PMD,9651,Psychemedics Corp,False,True,NASDAQ
AFI,9652,Armstrong Flooring Inc,False,True,NYSE
NMGRF,9653,Nouveau Monde Graphite Inc,False,True,OTC
NM/PG,9654,NAVIOS MARITIME HOLDINGS INC SPN ADS REP 1/100 PRD,False,True,NYSE
NM/PH,9655,NAVIOS MARITIME HOLDINGS INC SPON ADR REPR 1/100TH,False,True,NYSE
NM,9656,Navios Maritime Holdings Inc,False,True,NYSE
ZEST,9657,Ecoark Holdings Inc,False,True,OTC
KTCC,9658,Key Tronic Corp,False,True,NASDAQ
COCP,9659,Cocrystal Pharma Inc,False,True,NASDAQ
DTSS,9660,Datasea Inc,False,True,NASDAQ
AEHR,9661,Aehr Test Systems,False,True,NASDAQ
OSSIF,9662,OneSoft Solutions Inc,False,True,OTC
RMCF,9663,Rocky Mountain Chocolate Factory Inc,False,True,NASDAQ
IDRA,9664,Idera Pharmaceuticals Inc,False,True,NASDAQ
TSKFF,9665,Talisker Resources Ltd,False,True,OTC
CCNB,9666,Coastal Carolina Bancshares Inc,False,True,OTC
RIBT,9667,RiceBran Technologies,False,True,NASDAQ
TOCA,9668,Tocagen Inc,False,True,NASDAQ
DFLYF,9669,Draganfly Inc,False,True,OTC
MNDJF,9670,Mandalay Resources Corp,False,True,OTC
IEHC,9671,IEH Corp,False,True,OTC
HCAP,9672,Harvest Capital Credit Corp,False,True,NASDAQ
AERO,9673,AeroGrow International Inc,False,True,OTC
FAT,9674,FAT Brands Inc - Class A,False,True,NASDAQ
CTARF,9675,Centaurus Energy Inc,False,True,OTC
IO,9676,ION Geophysical Corp,False,True,NYSE
FERL,9677,FEARLESS FILMS Inc,False,True,OTC
PER,9678,SandRidge Permian Trust,False,True,NYSE
NHTC,9679,Natural Health Trends Corp,False,True,NASDAQ
ONVO,9680,Organovo Holdings Inc,False,True,NASDAQ
BLCM,9681,Bellicum Pharmaceuticals Inc,False,True,NASDAQ
GLATF,9682,Global Atomic Corp,False,True,OTC
ICCH,9683,ICC Holdings Inc,False,True,NASDAQ
BKEP,9684,Blueknight Energy Partners LP,False,True,NASDAQ
YGYI,9685,YOUNGEVITY INTERNATIONAL INC,False,True,NASDAQ
TLF,9686,Tandy Leather Factory Inc,False,True,NASDAQ
BTCY,9687,Biotricity Inc,False,True,OTC
DWSN,9688,Dawson Geophysical Company,False,True,NASDAQ
EDUC,9689,Educational Development Corp,False,True,NASDAQ
GSTX,9690,Graphene & Solar Technologies Ltd,False,True,OTC
OTTW,9691,Ottawa Bancorp Inc,False,True,NASDAQ
ALT,9692,Altimmune Inc,False,True,NASDAQ
GMMVF,9693,G Medical Innovations Holdings Ltd,False,True,OTC
QBIO,9694,Q BioMed Inc,False,True,OTC
CLDX,9695,Celldex Therapeutics Inc,False,True,NASDAQ
ACNNF,9696,AusCann Group Holdings Ltd,False,True,OTC
CRT,9697,Cross Timbers Royalty Trust,False,True,NYSE
TATT,9698,Tat Technologies,False,True,NASDAQ
TPCS,9699,Techprecision Corp,False,True,OTC
INMB,9700,INmune Bio Inc,False,True,NASDAQ
HOTH,9701,Hoth Therapeutics Inc,False,True,NASDAQ
QUIK,9702,Quicklogic Corp,False,True,NASDAQ
IMLFF,9703,"INMED PHARMACEUTICALS, INC.",False,True,OTC
TRMT,9704,Tremont Mortgage Trust,False,True,NASDAQ
NXOPF,9705,Nexoptic Technology Corp,False,True,OTC
PRCP,9706,Perceptron Inc,False,True,NASDAQ
CGMLF,9707,Chalice Mining Ltd,False,True,OTC
REED,9708,Reeds Inc,False,True,NASDAQ
GGBXF,9709,Green Growth Brands Inc,False,True,OTC
WTER,9710,Alkaline Water Company Inc (The),False,True,NASDAQ
KXIN,9711,Kaixin Auto Holdings,False,True,NASDAQ
TMRC,9712,Texas Mineral Resources Corp,False,True,OTC
DSWL,9713,Deswell Industries Inc,False,True,NASDAQ
SMRT,9714,SmartRent Inc - Class A,False,True,NASDAQ
WEYLD,9715,WEYLAND TECH INC.,False,True,OTC
SUME,9716,Summer Energy Holdings Inc,False,True,OTC
RAND,9717,Rand Capital Corp,False,True,NASDAQ
MACK,9718,Merrimack Pharmaceuticals Inc,False,True,NASDAQ
SVVC,9719,Firsthand Technology Value Fund Inc,False,True,NASDAQ
MPIR,9720,Empire Diversified Energy Inc,False,True,OTC
EQFN,9721,Equitable Financial Corp,False,True,OTC
CRIS,9722,Curis Inc,False,True,NASDAQ
SLVRF,9723,Silver One Resources Inc,False,True,OTC
FWP,9724,,False,True,NASDAQ
WATT,9725,Energous Corp,False,True,NASDAQ
RPMT,9726,Rego Payment Architectures Inc,False,True,OTC
SROYF,9727,Sailfish Royalty Corp,False,True,OTC
FFNTF,9728,4Front Ventures Corp (Sub Voting),False,True,OTC
OTLK,9729,Outlook Therapeutics Inc,False,True,NASDAQ
RYFL,9730,Royal Financial Inc,False,True,OTC
PURE,9731,Pure Bioscience Inc,False,True,OTC
USAK,9732,USA Truck Inc,False,True,NASDAQ
BYFC,9733,Broadway Financial Corp,False,True,NASDAQ
MCLDF,9734,mCloud Technologies Corp,False,True,OTC
IDTY,9735,Ipsidy Inc,False,True,OTC
MMNFF,9736,MedMen Enterprises Inc - Class B - Class B (Sub Vo,False,True,OTC
UNIB,9737,University Bancorp Inc (MI),False,True,OTC
ARTH,9738,Arch Therapeutics Inc,False,True,OTC
HUGE,9739,FSD Pharma Inc - Class B - Class B (Sub Voting),False,True,NASDAQ
ARFXF,9740,ProMIS Neurosciences Inc,False,True,OTC
GVXXF,9741,GoviEx Uranium Inc - Class A,False,True,OTC
FUV,9742,Arcimoto Inc,False,True,NASDAQ
WCRS,9743,Western Capital Resources Inc,False,True,OTC
HSBI,9744,Heritage Southeast Bancorporation Inc,False,True,OTC
STRM,9745,Streamline Health Solutions Inc,False,True,NASDAQ
ADMP,9746,Adamis Pharmaceuticals Corp,False,True,NASDAQ
AQMS,9747,Aqua Metals Inc,False,True,NASDAQ
MKD,9748,Molecular Data Inc,False,True,NASDAQ
OBCI,9749,Ocean Bio-Chem Inc,False,True,NASDAQ
MEDS,9750,Trxade Health Inc,False,True,NASDAQ
MMMB,9751,MamaMancini`s Holdings Inc,False,True,OTC
ACST,9752,Acasti Pharma Inc - Class A,False,True,NASDAQ
WKULF,9753,Potent Ventures Inc,False,True,OTC
PATI,9754,Patriot Transportation Holding Inc,False,True,NASDAQ
IGXT,9755,IntelGenx Technologies Corp,False,True,OTC
FPAY,9756,FlexShopper Inc,False,True,NASDAQ
CTUY,9757,Century Next Financial Corp,False,True,OTC
SELF,9758,Global Self Storage Inc,False,True,NASDAQ
TUSK,9759,Mammoth Energy Services Inc,False,True,NASDAQ
PSBP,9760,PSB Holding Corp,False,True,OTC
ONVC,9761,Online Vacation Center Holdings Corporation,False,True,OTC
PDDPF,9762,Delta Dunia Makmur Tbk,False,True,OTC
AKTX,9763,Akari Therapeutics Plc,False,True,NASDAQ
MOTS,9764,Motus GI Holdings Inc,False,True,NASDAQ
BRFH,9765,Barfresh Food Group Inc,False,True,OTC
CCUR,9766,CCUR Holdings Inc,False,True,OTC
CCWOF,9767,Canada Silver Cobalt Works,False,True,OTC
FTSSF,9768,Electra Battery Materials Corp,False,True,OTC
TSGZF,9769,Tri-Star Gold Corp,False,True,OTC
IVOB,9770,"INVO BIOSCIENCE, INC.",False,True,OTC
DXLG,9771,Destination XL Group Inc,False,True,NASDAQ
PHUN,9772,Phunware Inc,False,True,NASDAQ
MVIS,9773,Microvision Inc,False,True,NASDAQ
CLRO,9774,ClearOne Inc,False,True,NASDAQ
MTEX,9775,Mannatech Inc,False,True,NASDAQ
NTWK,9776,Netsol Technologies Inc,False,True,NASDAQ
RNWK,9777,Realnetworks Inc,False,True,NASDAQ
ALJJ,9778,Alj Regional Holdings Inc,False,True,NASDAQ
VJET,9779,Voxeljet AG,False,True,NYSE
KNWN,9780,Know Labs Inc,False,True,OTC
NMCI,9781,Navios Maritime Containers LP,False,True,NASDAQ
ARREF,9782,Amerigo Resources Ltd,False,True,OTC
BBQ,9783,BBQ Holdings Inc,False,True,NASDAQ
HDSN,9784,Hudson Technologies Inc,False,True,NASDAQ
ACER,9785,Acer Therapeutics Inc,False,True,NASDAQ
JILL,9786,J.Jill Inc,False,True,NYSE
AEY,9787,Addvantage Technologies Group,False,True,NASDAQ
CHXMF,9788,Troilus Gold Corp,False,True,OTC
SKYS,9789,Sky Solar Holdings Ltd,False,True,NASDAQ
CVALF,9790,Covalon Technologies Ltd,False,True,OTC
